dataset,method,representation,classifier,seed,accuracy,n_features,encode_seconds,fit_seconds,predict_seconds,peak_mib,n_train,n_test,length,n_classes,error
Beef,gasf-features,gaf,logreg,1,0.5,662,154.47174980002455,0.20356460000039078,0.002258099993923679,96.95367527008057,30,30,470,5,
Beef,gasf-features,gaf,logreg,2,0.5,662,156.00172550001298,0.14623350001056679,0.00248759999522008,96.95358085632324,30,30,470,5,
Beef,gadf-features,gadf,logreg,0,0.5,662,101.95716739998898,0.15199770001345314,0.00258689999463968,96.95353603363037,30,30,470,5,
Beef,gadf-features,gadf,logreg,1,0.5,662,101.82418620001408,0.12653660000069067,0.024745300004724413,96.95344066619873,30,30,470,5,
Beef,gadf-features,gadf,logreg,2,0.5,662,101.13430389997666,0.14513089999672957,0.002357600023970008,96.95914077758789,30,30,470,5,
Beef,mtf-features,mtf,logreg,0,0.3,662,102.59324789998936,0.21482009999454021,0.0023819000052753836,96.95462226867676,30,30,470,5,
Beef,mtf-features,mtf,logreg,1,0.3,662,152.9025567000208,0.3134694999898784,0.027682900021318346,96.95455837249756,30,30,470,5,
Beef,mtf-features,mtf,logreg,2,0.3,662,93.61043610001798,0.198224299994763,0.009747100004460663,96.95358943939209,30,30,470,5,
Beef,rp-features,rp,logreg,0,0.4666666666666667,662,94.23862190000364,0.10207779999473132,0.024613099987618625,96.95402717590332,30,30,470,5,
Beef,rp-features,rp,logreg,1,0.4666666666666667,662,95.45570649998263,0.12080189998960122,0.002142699988326058,96.95469951629639,30,30,470,5,
Beef,rp-features,rp,logreg,2,0.4666666666666667,662,94.40145159998792,0.11125560000073165,0.002525199990486726,96.95388126373291,30,30,470,5,
Beef,ablation-gaf-intensity-only,gaf,logreg,0,0.3333333333333333,6,0.9065293000021484,0.029293500003404915,0.003002200013725087,8.542449951171875,30,30,470,5,
Beef,ablation-gaf-intensity-only,gaf,logreg,1,0.3333333333333333,6,2.8923137999954633,0.07411299998057075,0.001335700013441965,8.542449951171875,30,30,470,5,
Beef,ablation-gaf-intensity-only,gaf,logreg,2,0.3333333333333333,6,2.798083800007589,0.10031169999274425,0.0019813999824691564,8.542449951171875,30,30,470,5,
Beef,ablation-gaf-texture-only,gaf,logreg,0,0.43333333333333335,268,15.770721999986563,0.06815459998324513,0.0033551000233273953,21.354095458984375,30,30,470,5,
Beef,ablation-gaf-texture-only,gaf,logreg,1,0.43333333333333335,268,17.811402600025758,0.05808190000243485,0.022595499991439283,21.354185104370117,30,30,470,5,
Beef,ablation-gaf-texture-only,gaf,logreg,2,0.43333333333333335,268,18.685721800022293,0.09123160000308417,0.0021083000174257904,21.353785514831543,30,30,470,5,
BeetleFly,baseline-1nn-euclidean,raw,knn1,0,0.75,512,0.000703399971826002,0.0030878999968990684,0.8188523999997415,0.2990875244140625,20,20,512,2,
BeetleFly,baseline-1nn-euclidean,raw,knn1,1,0.75,512,0.00038679997669532895,0.0015722000098321587,0.7955247999925632,0.2990875244140625,20,20,512,2,
BeetleFly,baseline-1nn-euclidean,raw,knn1,2,0.75,512,0.0005119000270497054,0.0016415999853052199,0.9504907999944407,0.2990875244140625,20,20,512,2,
BeetleFly,baseline-raw-logreg,raw,logreg,0,0.85,512,0.0004042999935336411,0.04623349997564219,0.0019580999796744436,0.44216251373291016,20,20,512,2,
BeetleFly,baseline-raw-logreg,raw,logreg,1,0.85,512,0.03174770000623539,0.0830054999969434,0.045866600004956126,0.4415750503540039,20,20,512,2,
BeetleFly,baseline-raw-logreg,raw,logreg,2,0.85,512,0.000607599999057129,0.1002742999990005,0.0019324000168126076,0.44136714935302734,20,20,512,2,
BeetleFly,gasf-features,gaf,logreg,0,0.75,662,110.73277999999118,0.1491888000164181,0.002388799999607727,114.84226703643799,20,20,512,2,
BeetleFly,gasf-features,gaf,logreg,1,0.75,662,117.71285890002036,0.04971500000101514,0.0029627000039909035,114.8404655456543,20,20,512,2,
BeetleFly,gasf-features,gaf,logreg,2,0.75,662,118.72509900000296,0.12232970001059584,0.0014854999899398535,114.84090328216553,20,20,512,2,
BeetleFly,gadf-features,gadf,logreg,0,0.9,662,116.14835130001302,0.08710219999193214,0.0023237999994307756,114.84105110168457,20,20,512,2,
BeetleFly,gadf-features,gadf,logreg,1,0.9,662,72.98601049999706,0.07900840000365861,0.0023384999949485064,114.8404369354248,20,20,512,2,
BeetleFly,gadf-features,gadf,logreg,2,0.9,662,74.98655020000297,0.07190979999722913,0.002506699995137751,114.8405351638794,20,20,512,2,
BeetleFly,mtf-features,mtf,logreg,0,0.85,662,73.61176649999106,0.08193270000629127,0.002462999982526526,114.8410530090332,20,20,512,2,
BeetleFly,mtf-features,mtf,logreg,1,0.85,662,72.94815360000939,0.08622070000274107,0.0022936000023037195,114.84153842926025,20,20,512,2,
BeetleFly,mtf-features,mtf,logreg,2,0.85,662,87.66775590000907,0.07643419998930767,0.0024836999946273863,114.8401050567627,20,20,512,2,
BeetleFly,rp-features,rp,logreg,0,0.85,662,130.37419659999432,0.07441819997620769,0.004040699976030737,114.84155368804932,20,20,512,2,
BeetleFly,rp-features,rp,logreg,1,0.85,662,89.45598750002682,0.07194529997650534,0.0023675999836996198,114.84071350097656,20,20,512,2,
BeetleFly,rp-features,rp,logreg,2,0.85,662,89.8193296000245,0.07199450000189245,0.002808799996273592,114.84031581878662,20,20,512,2,
BeetleFly,ablation-gaf-intensity-only,gaf,logreg,0,0.85,6,1.5511750000005122,0.039627699996344745,0.0019199000089429319,10.08428955078125,20,20,512,2,
BeetleFly,ablation-gaf-intensity-only,gaf,logreg,1,0.85,6,1.48720350000076,0.040144700004020706,0.0017263000190723687,10.08428955078125,20,20,512,2,
BeetleFly,ablation-gaf-intensity-only,gaf,logreg,2,0.85,6,0.7108326000161469,0.013982999982545152,0.021304499998223037,10.08428955078125,20,20,512,2,
BeetleFly,ablation-gaf-texture-only,gaf,logreg,0,0.65,268,13.586472000024514,0.04758320000837557,0.0031349000055342913,25.22008991241455,20,20,512,2,
BeetleFly,ablation-gaf-texture-only,gaf,logreg,1,0.65,268,11.965346000011778,0.04312399998889305,0.0027851999911945313,25.22017765045166,20,20,512,2,
BeetleFly,ablation-gaf-texture-only,gaf,logreg,2,0.65,268,12.96642020001309,0.024813399999402463,0.0019804999756161124,25.22026824951172,20,20,512,2,
BirdChicken,baseline-1nn-euclidean,raw,knn1,0,0.55,512,0.0006141999911051244,0.0022521000064443797,1.4258514000102878,0.2990875244140625,20,20,512,2,
BirdChicken,baseline-1nn-euclidean,raw,knn1,1,0.55,512,0.0005528999899979681,0.002081799990264699,0.8277527000172995,0.2990875244140625,20,20,512,2,
BirdChicken,baseline-1nn-euclidean,raw,knn1,2,0.55,512,0.0004011999990325421,0.0017506000003777444,8.165080200007651,0.3329925537109375,20,20,512,2,
BirdChicken,baseline-raw-logreg,raw,logreg,0,0.7,512,0.000610999995842576,0.09580629999982193,0.002243599999928847,0.44086170196533203,20,20,512,2,
BirdChicken,baseline-raw-logreg,raw,logreg,1,0.7,512,0.000840199994854629,0.13322180000250228,0.06181879999348894,0.4405698776245117,20,20,512,2,
BirdChicken,baseline-raw-logreg,raw,logreg,2,0.7,512,0.0007391000108327717,0.14192029999685474,0.0023283000045921654,0.4405374526977539,20,20,512,2,
BirdChicken,gasf-features,gaf,logreg,0,0.75,662,130.59381849999772,0.05580209998879582,0.0028952000138815492,114.83910369873047,20,20,512,2,
BirdChicken,gasf-features,gaf,logreg,1,0.75,662,127.8562689999817,0.11172539999824949,0.010654899990186095,114.84442901611328,20,20,512,2,
BirdChicken,gasf-features,gaf,logreg,2,0.75,662,126.56258810000145,0.09639099999913014,0.002539599983720109,114.84085464477539,20,20,512,2,
BirdChicken,gadf-features,gadf,logreg,0,0.65,662,87.2982125999988,0.047032600006787106,0.0026490000018384308,114.8409595489502,20,20,512,2,
BirdChicken,gadf-features,gadf,logreg,1,0.65,662,76.21368960000109,0.059110800008056685,0.0038419000047724694,114.84021377563477,20,20,512,2,
BirdChicken,gadf-features,gadf,logreg,2,0.65,662,75.1543921000266,0.044978000019909814,0.002417499985313043,114.84013080596924,20,20,512,2,
BirdChicken,mtf-features,mtf,logreg,0,0.7,662,74.51429059999646,0.059407000022474676,0.0024227999965660274,114.84022235870361,20,20,512,2,
BirdChicken,mtf-features,mtf,logreg,1,0.7,662,69.96812740000314,0.04746299999533221,0.0041831999842543155,114.84073829650879,20,20,512,2,
BirdChicken,mtf-features,mtf,logreg,2,0.7,662,101.40112660001614,0.07211680000182241,0.002347699977690354,114.8410120010376,20,20,512,2,
BirdChicken,rp-features,rp,logreg,0,0.8,662,95.09890090001863,0.042194000008748844,0.0017367000109516084,114.83988285064697,20,20,512,2,
BirdChicken,rp-features,rp,logreg,1,0.8,662,98.72067519999109,0.08237709998502396,0.0036484000156633556,114.84057807922363,20,20,512,2,
BirdChicken,rp-features,rp,logreg,2,0.8,662,97.26106670001172,0.07803609999245964,0.002107999986037612,114.8406629562378,20,20,512,2,
BirdChicken,ablation-gaf-intensity-only,gaf,logreg,0,0.5,6,1.1767500000132713,0.04341669997666031,0.001946100004715845,10.08428955078125,20,20,512,2,
BirdChicken,ablation-gaf-intensity-only,gaf,logreg,1,0.5,6,0.9763174000254367,0.037026200006948784,0.0018631999846547842,10.08428955078125,20,20,512,2,
BirdChicken,ablation-gaf-intensity-only,gaf,logreg,2,0.5,6,1.119491499994183,0.03901830001268536,0.0018532000249251723,10.08428955078125,20,20,512,2,
BirdChicken,ablation-gaf-texture-only,gaf,logreg,0,0.9,268,9.816059200005839,0.03667560001485981,0.001931600010721013,25.220443725585938,20,20,512,2,
BirdChicken,ablation-gaf-texture-only,gaf,logreg,1,0.9,268,9.636595499992836,0.028674400004092604,0.0020197999838273972,25.22026824951172,20,20,512,2,
BirdChicken,ablation-gaf-texture-only,gaf,logreg,2,0.9,268,9.601153900002828,0.043586400017375126,0.0019357999844942242,25.220223426818848,20,20,512,2,
CBF,baseline-1nn-euclidean,raw,knn1,0,0.8522222222222222,128,0.0015457999834325165,0.0027088999922852963,0.4240631000138819,1.8719635009765625,30,900,128,3,
CBF,baseline-1nn-euclidean,raw,knn1,1,0.8522222222222222,128,0.001877800008514896,0.0025621000095270574,0.4149772000091616,1.8719635009765625,30,900,128,3,
CBF,baseline-1nn-euclidean,raw,knn1,2,0.8522222222222222,128,0.0014823999954387546,0.0025756999966688454,0.29710950001026504,1.8719635009765625,30,900,128,3,
CBF,baseline-raw-logreg,raw,logreg,0,0.8488888888888889,128,0.0015039000136312097,0.06636450000223704,0.0032343000057153404,1.8969793319702148,30,900,128,3,
CBF,baseline-raw-logreg,raw,logreg,1,0.8488888888888889,128,0.0027230000123381615,0.09557659999700263,0.0034844999900087714,1.8966875076293945,30,900,128,3,
CBF,baseline-raw-logreg,raw,logreg,2,0.8488888888888889,128,0.0015191000129561871,0.07520920000388287,0.03278469998622313,1.8970880508422852,30,900,128,3,
CBF,gasf-features,gaf,logreg,0,0.5566666666666666,662,109.96134199999506,0.06498869997449219,0.010513900022488087,12.859606742858887,30,900,128,3,
CBF,gasf-features,gaf,logreg,1,0.5566666666666666,662,108.91311210001004,0.06887440002174117,0.11639670000295155,12.857877731323242,30,900,128,3,
CBF,gasf-features,gaf,logreg,2,0.5566666666666666,662,109.76817460000166,0.06361919999471866,0.011212000012164935,12.859493255615234,30,900,128,3,
CBF,gadf-features,gadf,logreg,0,0.7411111111111112,662,110.02281729999231,0.11826300001121126,0.03655069999513216,12.859062194824219,30,900,128,3,
CBF,gadf-features,gadf,logreg,1,0.7411111111111112,662,128.2002974000061,0.0913769000035245,0.016099899978144094,12.858566284179688,30,900,128,3,
CBF,gadf-features,gadf,logreg,2,0.7411111111111112,662,126.21900190002634,0.12052879997645505,0.010717500001192093,12.855265617370605,30,900,128,3,
CBF,mtf-features,mtf,logreg,0,0.5633333333333334,662,129.4064305999782,0.07985850001568906,0.026241500017931685,12.857876777648926,30,900,128,3,
CBF,mtf-features,mtf,logreg,1,0.5633333333333334,662,129.1429388000106,0.10267110000131652,0.011422200012020767,12.85863971710205,30,900,128,3,
CBF,mtf-features,mtf,logreg,2,0.5633333333333334,662,119.30297230000724,0.10704679999616928,0.02743800001917407,12.859210968017578,30,900,128,3,
CBF,rp-features,rp,logreg,0,0.69,662,117.99758769999607,0.09810500001185574,0.03439079999225214,12.859703063964844,30,900,128,3,
CBF,rp-features,rp,logreg,1,0.69,662,119.12595950000104,0.09965849999571219,0.03232170001138002,12.859938621520996,30,900,128,3,
CBF,rp-features,rp,logreg,2,0.69,662,117.3506967999856,0.07647739999811165,0.029841500014299527,12.859596252441406,30,900,128,3,
CBF,ablation-gaf-intensity-only,gaf,logreg,0,0.5533333333333333,6,0.8590393000049517,0.02923619997454807,0.0015081000165082514,1.84466552734375,30,900,128,3,
CBF,ablation-gaf-intensity-only,gaf,logreg,1,0.5533333333333333,6,0.715643600007752,0.06765799998538569,0.0027711000002454966,1.84466552734375,30,900,128,3,
CBF,ablation-gaf-intensity-only,gaf,logreg,2,0.5533333333333333,6,1.4233126000035554,0.07858140001189895,0.0023416999902110547,1.84466552734375,30,900,128,3,
CBF,ablation-gaf-texture-only,gaf,logreg,0,0.46111111111111114,268,14.164641600014875,0.05579019998549484,0.006578900007298216,4.463223457336426,30,900,128,3,
CBF,ablation-gaf-texture-only,gaf,logreg,1,0.46111111111111114,268,12.019607900001574,0.06176400001277216,0.005126599979121238,4.4632673263549805,30,900,128,3,
CBF,ablation-gaf-texture-only,gaf,logreg,2,0.46111111111111114,268,12.004909400013275,0.07082339999033138,0.004949099995428696,4.464554786682129,30,900,128,3,
Chinatown,baseline-1nn-euclidean,raw,knn1,0,0.9533527696793003,24,0.0006962000043131411,0.017140200012363493,0.3869659999909345,0.20131683349609375,20,343,24,2,
Chinatown,baseline-1nn-euclidean,raw,knn1,1,0.9533527696793003,24,0.001508999994257465,0.0026771000120788813,0.2680480999988504,0.20131683349609375,20,343,24,2,
Chinatown,baseline-1nn-euclidean,raw,knn1,2,0.9533527696793003,24,0.0003381000133231282,0.001444099994841963,0.2866714999836404,0.20131683349609375,20,343,24,2,
Chinatown,baseline-raw-logreg,raw,logreg,0,0.9795918367346939,24,0.0006267999997362494,0.03298690001247451,0.0017783999792300165,0.20619487762451172,20,343,24,2,
Chinatown,baseline-raw-logreg,raw,logreg,1,0.9795918367346939,24,0.0004582999972626567,0.028782400011550635,0.0019136000191792846,0.2060556411743164,20,343,24,2,
Chinatown,baseline-raw-logreg,raw,logreg,2,0.9795918367346939,24,0.0019090999849140644,0.03408090001903474,0.0018220000201836228,0.2053213119506836,20,343,24,2,
Chinatown,gasf-features,gaf,logreg,0,0.8396501457725948,662,7.8302969000069425,0.03209249998326413,0.004865800001425669,3.769345283508301,20,343,24,2,
Chinatown,gasf-features,gaf,logreg,1,0.8396501457725948,662,7.212387500010664,0.02284620000864379,0.006102099985582754,3.7673892974853516,20,343,24,2,
Chinatown,gasf-features,gaf,logreg,2,0.8396501457725948,662,14.144040199986193,0.03243659998406656,0.004557900014333427,3.7641963958740234,20,343,24,2,
Chinatown,gadf-features,gadf,logreg,0,0.7463556851311953,662,11.60542420001002,0.06516939998255111,0.00585390001651831,3.7665205001831055,20,343,24,2,
Chinatown,gadf-features,gadf,logreg,1,0.7463556851311953,662,6.5050736000121105,0.036060199985513464,0.005510799994226545,3.7668609619140625,20,343,24,2,
Chinatown,gadf-features,gadf,logreg,2,0.7463556851311953,662,9.233083500002977,0.02802470000460744,0.004625900008250028,3.7661495208740234,20,343,24,2,
Chinatown,mtf-features,mtf,logreg,0,0.7317784256559767,662,11.920092399988789,0.04040659999009222,0.009613600006559864,3.76790714263916,20,343,24,2,
Chinatown,mtf-features,mtf,logreg,1,0.7317784256559767,662,12.097321499983082,0.04433800000697374,0.005923799995798618,3.7665586471557617,20,343,24,2,
Chinatown,mtf-features,mtf,logreg,2,0.7317784256559767,662,10.567605799995363,0.034634499985259026,0.004891599994152784,3.7647666931152344,20,343,24,2,
Chinatown,rp-features,rp,logreg,0,0.6647230320699709,662,12.578703500010306,0.06079940000199713,0.0074576000042725354,3.7663745880126953,20,343,24,2,
Chinatown,rp-features,rp,logreg,1,0.6647230320699709,662,11.849284800002351,0.03749509999761358,0.004828700009966269,3.7671985626220703,20,343,24,2,
Chinatown,rp-features,rp,logreg,2,0.6647230320699709,662,9.347384499997133,0.023275599989574403,0.023183100012829527,3.766500473022461,20,343,24,2,
Chinatown,ablation-gaf-intensity-only,gaf,logreg,0,0.8192419825072886,6,0.3261138999951072,0.04755230000591837,0.0019387999782338738,0.19919586181640625,20,343,24,2,
Chinatown,ablation-gaf-intensity-only,gaf,logreg,1,0.8192419825072886,6,0.23127970000496134,0.03965819999575615,0.002134600013960153,0.19919586181640625,20,343,24,2,
Chinatown,ablation-gaf-intensity-only,gaf,logreg,2,0.8192419825072886,6,0.2173054000013508,0.02953890000935644,0.0030473999795503914,0.19919586181640625,20,343,24,2,
Chinatown,ablation-gaf-texture-only,gaf,logreg,0,0.6967930029154519,268,2.4916170999931637,0.03435289999470115,0.0029494999907910824,1.5676050186157227,20,343,24,2,
Chinatown,ablation-gaf-texture-only,gaf,logreg,1,0.6967930029154519,268,3.014288900012616,0.03167070000199601,0.0031344000017270446,1.568282127380371,20,343,24,2,
Chinatown,ablation-gaf-texture-only,gaf,logreg,2,0.6967930029154519,268,4.022821099992143,0.027813499997137114,0.03457439999328926,1.5672292709350586,20,343,24,2,
Coffee,baseline-1nn-euclidean,raw,knn1,0,1.0,286,0.0007556999917142093,0.0023720999888610095,0.5660597999813035,0.2467803955078125,28,28,286,2,
Coffee,baseline-1nn-euclidean,raw,knn1,1,1.0,286,0.0005743000074289739,0.0022951000137254596,0.5018643999937922,0.2467803955078125,28,28,286,2,
Coffee,baseline-1nn-euclidean,raw,knn1,2,1.0,286,0.0006759999960195273,0.002134199981810525,0.5129111999995075,0.2467803955078125,28,28,286,2,
Coffee,baseline-raw-logreg,raw,logreg,0,1.0,286,0.0005510000046342611,0.03636759999790229,0.0020349000114947557,0.32769298553466797,28,28,286,2,
Coffee,baseline-raw-logreg,raw,logreg,1,1.0,286,0.0007512000156566501,0.05231969998567365,0.002045800007181242,0.3270120620727539,28,28,286,2,
Coffee,baseline-raw-logreg,raw,logreg,2,1.0,286,0.000548599986359477,0.0363943999982439,0.012619399989489466,0.32717227935791016,28,28,286,2,
Coffee,gasf-features,gaf,logreg,0,1.0,662,46.38850399997318,0.06492330000037327,0.0023567999887745827,36.108168601989746,28,28,286,2,
Coffee,gasf-features,gaf,logreg,1,1.0,662,35.065511900000274,0.07102230002055876,0.002262699999846518,36.11285209655762,28,28,286,2,
Coffee,gasf-features,gaf,logreg,2,1.0,662,47.87628319999203,0.08226200001081452,0.0025483999925199896,36.108168601989746,28,28,286,2,
Coffee,gadf-features,gadf,logreg,0,0.9285714285714286,662,33.964504500007024,0.0746993999928236,0.00248170000850223,36.11177158355713,28,28,286,2,
Coffee,gadf-features,gadf,logreg,1,0.9285714285714286,662,50.66489310000907,0.029834499990101904,0.0030839999963063747,36.11118221282959,28,28,286,2,
Coffee,gadf-features,gadf,logreg,2,0.9285714285714286,662,50.358932000002824,0.0664538000128232,0.0014807000115979463,36.1112060546875,28,28,286,2,
Coffee,mtf-features,mtf,logreg,0,0.75,662,35.79022900000564,0.07922720001079142,0.0027731999871321023,36.111464500427246,28,28,286,2,
Coffee,mtf-features,mtf,logreg,1,0.75,662,35.57396150002023,0.0719620999880135,0.002630000002682209,36.111799240112305,28,28,286,2,
Coffee,mtf-features,mtf,logreg,2,0.75,662,39.543611999979476,0.066046300024027,0.002297700004419312,36.11138439178467,28,28,286,2,
Coffee,rp-features,rp,logreg,0,0.9285714285714286,662,39.98287820001133,0.05479720002040267,0.0027157000149600208,36.112223625183105,28,28,286,2,
Coffee,rp-features,rp,logreg,1,0.9285714285714286,662,41.876621599978535,0.04785570001695305,0.002599200000986457,36.11094856262207,28,28,286,2,
Coffee,rp-features,rp,logreg,2,0.9285714285714286,662,42.25086930001271,0.05110460001742467,0.0207663000037428,36.111477851867676,28,28,286,2,
Coffee,ablation-gaf-intensity-only,gaf,logreg,0,0.5714285714285714,6,0.5414202000247315,0.06153390000690706,0.0019228000019211322,3.189178466796875,28,28,286,2,
Coffee,ablation-gaf-intensity-only,gaf,logreg,1,0.5714285714285714,6,0.5770976999774575,0.10441040000296198,0.0026988000026904047,3.189178466796875,28,28,286,2,
Coffee,ablation-gaf-intensity-only,gaf,logreg,2,0.5714285714285714,6,0.5940385999856517,0.06491710001137108,0.003180900006555021,3.189178466796875,28,28,286,2,
Coffee,ablation-gaf-texture-only,gaf,logreg,0,0.7142857142857143,268,2.882439399982104,0.02299920000950806,0.03525729998364113,8.01464557647705,28,28,286,2,
Coffee,ablation-gaf-texture-only,gaf,logreg,1,0.7142857142857143,268,2.756279299996095,0.03918100000009872,0.003618900023866445,8.013270378112793,28,28,286,2,
Coffee,ablation-gaf-texture-only,gaf,logreg,2,0.7142857142857143,268,4.103032899991376,0.01850510001531802,0.0019961000070907176,8.013270378112793,28,28,286,2,
DiatomSizeReduction,baseline-1nn-euclidean,raw,knn1,0,0.934640522875817,345,0.002550000004703179,0.052370899997185916,0.7645803999912459,1.7222824096679688,16,306,345,4,
DiatomSizeReduction,baseline-1nn-euclidean,raw,knn1,1,0.934640522875817,345,0.00165049999486655,0.001550700020743534,0.8971056999871507,1.7222824096679688,16,306,345,4,
DiatomSizeReduction,baseline-1nn-euclidean,raw,knn1,2,0.934640522875817,345,0.0027246999961789697,0.002664100000401959,0.664155699982075,1.7222824096679688,16,306,345,4,
DiatomSizeReduction,baseline-raw-logreg,raw,logreg,0,0.9477124183006536,345,0.001140499982284382,0.10892690002219751,0.02585679999901913,1.7899465560913086,16,306,345,4,
DiatomSizeReduction,baseline-raw-logreg,raw,logreg,1,0.9477124183006536,345,0.001600399991730228,0.14046560000861064,0.0030168000084813684,1.787642478942871,16,306,345,4,
DiatomSizeReduction,baseline-raw-logreg,raw,logreg,2,0.9477124183006536,345,0.00197950002620928,0.12272300000768155,0.02545079999254085,1.7878007888793945,16,306,345,4,
DiatomSizeReduction,gasf-features,gaf,logreg,0,0.9183006535947712,662,211.56377259999863,0.060957100009545684,0.008839699992677197,54.49857425689697,16,306,345,4,
DiatomSizeReduction,gasf-features,gaf,logreg,1,0.9183006535947712,662,213.45482089999132,0.06464940001023933,0.0034238999942317605,54.499454498291016,16,306,345,4,
DiatomSizeReduction,gasf-features,gaf,logreg,2,0.9183006535947712,662,212.6457632999809,0.06392340001184493,0.005264899984467775,54.49691104888916,16,306,345,4,
DiatomSizeReduction,gadf-features,gadf,logreg,0,0.9640522875816994,662,210.3203807999962,0.0550844999961555,0.005931699997745454,54.494812965393066,16,306,345,4,
DiatomSizeReduction,gadf-features,gadf,logreg,1,0.9640522875816994,662,186.66494559997227,0.05820810000295751,0.005543700011912733,54.49747180938721,16,306,345,4,
DiatomSizeReduction,gadf-features,gadf,logreg,2,0.9640522875816994,662,186.09932590002427,0.055772699997760355,0.0062572000024374574,54.50191879272461,16,306,345,4,
DiatomSizeReduction,mtf-features,mtf,logreg,0,0.6928104575163399,662,186.50858379999408,0.14146230000187643,0.005556700023589656,54.498355865478516,16,306,345,4,
DiatomSizeReduction,mtf-features,mtf,logreg,1,0.6928104575163399,662,186.3550094999955,0.13719989999663085,0.006788099999539554,54.49837779998779,16,306,345,4,
DiatomSizeReduction,mtf-features,mtf,logreg,2,0.6928104575163399,662,107.11169009999139,0.09202020001248457,0.005858500022441149,54.497352600097656,16,306,345,4,
DiatomSizeReduction,rp-features,rp,logreg,0,0.9019607843137255,662,109.00424559999374,0.08113220002269372,0.005407499993452802,54.49935817718506,16,306,345,4,
DiatomSizeReduction,rp-features,rp,logreg,1,0.9019607843137255,662,109.28114950002055,0.04854029999114573,0.003914300003089011,54.497928619384766,16,306,345,4,
DiatomSizeReduction,rp-features,rp,logreg,2,0.9019607843137255,662,106.57597349997377,0.05044739998993464,0.0052041000162716955,54.49502754211426,16,306,345,4,
DiatomSizeReduction,ablation-gaf-intensity-only,gaf,logreg,0,0.5065359477124183,6,0.8196586999983992,0.026266900007613003,0.002376400021603331,5.397666931152344,16,306,345,4,
DiatomSizeReduction,ablation-gaf-intensity-only,gaf,logreg,1,0.5065359477124183,6,0.9544541999930516,0.02920379998977296,0.0023778000031597912,5.397666931152344,16,306,345,4,
DiatomSizeReduction,ablation-gaf-intensity-only,gaf,logreg,2,0.5065359477124183,6,0.8894624999957159,0.027912599995033816,0.003834700008155778,5.397666931152344,16,306,345,4,
DiatomSizeReduction,ablation-gaf-texture-only,gaf,logreg,0,0.8725490196078431,268,16.961278000002494,0.04959249999956228,0.003493500000331551,12.88994026184082,16,306,345,4,
DiatomSizeReduction,ablation-gaf-texture-only,gaf,logreg,1,0.8725490196078431,268,15.316859599988675,0.05541790000279434,0.004054499993799254,12.88994026184082,16,306,345,4,
DiatomSizeReduction,ablation-gaf-texture-only,gaf,logreg,2,0.8725490196078431,268,16.631076899997424,0.05172099999617785,0.003940499998861924,12.890250205993652,16,306,345,4,
DistalPhalanxOutlineAgeGroup,baseline-1nn-euclidean,raw,knn1,0,0.6258992805755396,80,0.0013303000014275312,0.006822199997259304,0.042422099999384955,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,baseline-1nn-euclidean,raw,knn1,1,0.6258992805755396,80,0.0013522000226657838,0.0038342000043485314,0.02547900000354275,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,baseline-1nn-euclidean,raw,knn1,2,0.6258992805755396,80,0.0009323999984189868,0.004660299979150295,0.07623030000831932,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,baseline-raw-logreg,raw,logreg,0,0.6906474820143885,80,0.0009915000118780881,0.17821519999415614,0.002433000016026199,0.7384347915649414,400,139,80,3,
DistalPhalanxOutlineAgeGroup,baseline-raw-logreg,raw,logreg,1,0.6906474820143885,80,0.0022151999874040484,0.18213030000333674,0.002934500022092834,0.7377939224243164,400,139,80,3,
DistalPhalanxOutlineAgeGroup,baseline-raw-logreg,raw,logreg,2,0.6906474820143885,80,0.0009123999916482717,0.17500409999047406,0.002639200014527887,0.7387552261352539,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gasf-features,gaf,logreg,0,0.6474820143884892,662,20.1998709999898,0.2904281000082847,0.004202200012514368,5.639767646789551,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gasf-features,gaf,logreg,1,0.6474820143884892,662,20.654344999988098,0.26338059999397956,0.003684299997985363,5.636672019958496,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gasf-features,gaf,logreg,2,0.6474820143884892,662,21.067551099986304,0.27643639998859726,0.005154300015419722,5.636735916137695,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gadf-features,gadf,logreg,0,0.697841726618705,662,20.705471499997657,0.28999109999858774,0.003145299997413531,5.636626243591309,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gadf-features,gadf,logreg,1,0.697841726618705,662,21.167061999993166,0.38495499998680316,0.005398100009188056,5.637351989746094,400,139,80,3,
DistalPhalanxOutlineAgeGroup,gadf-features,gadf,logreg,2,0.697841726618705,662,20.577370000013616,0.2980993000091985,0.002933099982328713,5.63677978515625,400,139,80,3,
DistalPhalanxOutlineAgeGroup,mtf-features,mtf,logreg,0,0.6762589928057554,662,21.38916479999898,0.33379119998426177,0.0035351999977137893,5.637138366699219,400,139,80,3,
DistalPhalanxOutlineAgeGroup,mtf-features,mtf,logreg,1,0.6762589928057554,662,21.21713680002722,0.34605069999815896,0.003443699999479577,5.636462211608887,400,139,80,3,
